TaskID,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,CpuTime,StartExecTime,getFinishTime,DataCenterID,VmID
1683,12,13,24,23.915402468925507,-123.96951576978995,0.18181818181817988,56.161788029605425,56.343606211423605,4,6
1684,12,12,64,-3.0882782074800588,-100.83738837332291,0.3968292682926844,32.53942839418779,32.93625766248047,3,1
1685,15,12,84,10.639297195848243,87.12113192587276,0.41172413793103146,35.781819991688536,36.19354412961957,5,15
1686,32,20,33,39.07855396670294,-88.57857922008589,0.3299999999999983,45.851582006366066,46.181582006366064,4,10
1687,15,19,35,37.606708599926094,15.40926343249268,0.2651515151515156,56.343606211423605,56.60875772657512,4,6
1688,33,14,69,6.956768137422301,-124.47628576269048,0.5564485981308422,53.24906303234986,53.8055116304807,3,4
1689,86,15,28,-20.689431118632584,-20.699322641805395,0.21999999999999886,34.459047714460816,34.679047714460815,5,14
1690,65,11,71,-7.861770603449173,166.56150886635908,0.3299999999999983,34.679047714460815,35.00904771446081,5,14
1691,21,12,58,30.889927107275113,-65.61791705021766,0.4399999999999977,45.741582006366066,46.181582006366064,4,9
1692,70,16,46,0.9777913891478249,-13.265865259745738,0.3299999999999983,32.93625766248047,33.26625766248047,3,1
1693,16,17,82,-82.88240783389612,64.81560983003891,0.8286956521739128,59.40017640089923,60.22887205307314,3,3
1694,81,13,64,-64.40119953064837,82.31268379126499,0.3327722772277255,35.00904771446081,35.34181999168854,5,14
1695,53,12,70,-68.13455109633514,-80.0645978094884,0.6520560747663566,60.22887205307314,60.880928127839496,3,3
1696,27,20,36,15.569278917872253,121.54070865530889,0.21999999999999886,35.34181999168854,35.56181999168854,5,14
1697,20,17,83,53.53682150985685,25.177575603526435,0.596666666666664,46.181582006366064,46.77824867303273,4,9
1698,53,18,69,-69.89736639100568,-19.297962727900398,0.523793103448277,43.22676382819975,43.75055693164803,5,13
1699,55,15,36,-50.07647664901294,-126.8662930093728,0.21999999999999886,33.26625766248047,33.48625766248047,3,1
1700,89,12,91,9.474694210679871,-46.25791608614091,0.6525984251968495,41.59525710979976,42.24785553499661,4,8
1701,88,14,50,66.10838324059617,-109.98784770743688,0.4866666666666646,46.181582006366064,46.66824867303273,4,10
1702,32,17,86,-70.55244588019941,-23.365227850932484,0.45918660287080826,33.48625766248047,33.94544426535128,3,1
1703,55,14,42,48.63860400535785,144.40982426316896,0.21999999999999886,35.56181999168854,35.781819991688536,5,14
1704,23,12,43,-13.320578417525212,137.17095366757428,0.3706896551724128,54.10230421237007,54.472993867542485,5,12
1705,72,17,29,-12.730896268141933,49.771454170342736,0.21999999999999886,36.19354412961957,36.41354412961957,5,15
1706,96,10,16,56.093676666150174,98.17686053512898,0.10999999999999943,37.00169227776771,37.11169227776771,5,11
1707,76,14,94,-16.426282756870194,-11.510286375556092,0.8103448275862064,54.472993867542485,55.28333869512869,5,12
